Event,Campaign,Station,Type,"Date/Time (GPS Navigator, Koden, KGP-920)","Longitude (GPS Navigator, Koden, KGP-920)","Latitude (GPS Navigator, Koden, KGP-920)","Elevation [m a.s.l.] (Echosounder, Elac-Nautik, Hyd...)","Depth water [m] (CTD, Sea-Bird, SBE 25plus; ca...)","Temp [°C] (CTD, Sea-Bird, SBE 25plus; ca...)","Sal (PSU, CTD, Sea-Bird, SBE 25plu...)","Sigma-theta [kg/m**3] (CTD, Sea-Bird, SBE 25plus; ca...)","DO [mg/l] (CTD, Sea-Bird, SBE 25plus; me...)","DO [%] (CTD, Sea-Bird, SBE 25plus; me...)","Fluorescence [mg/m**3] (CTD, Sea-Bird, SBE 25plus; me...)","Turbidity [NTU] (CTD, Sea-Bird, SBE 25plus; me...)","PAR (CTD, Sea-Bird, SBE 25plus; me...)","Press [dbar] (CTD, Sea-Bird, SBE 25plus; ca...)","Cond [mS/cm] (CTD, Sea-Bird, SBE 25plus; me...)","pH (determined in laboratory, pH ...)","Temp [°C] (determined in laboratory, pH ...)","Eh [mV] (determined in laboratory, Red...)",z(SD) [m] (Secchi disc),"[PO4]3- [µmol/l] (determined in laboratory, Aut...)","TP [µmol/l] (determined in laboratory, Aut...)","Si(OH)4 [µmol/l] (determined in laboratory, Aut...)","[NO3]- + [NO2]- [µmol/l] (determined in laboratory, Aut...)","[NH4]+ [µmol/l] (determined in laboratory, Aut...)","TN [µmol/l] (determined in laboratory, Aut...)","Chl a [µg/l] (determined in laboratory, Aut...)","DO [mg/l] (determined in laboratory, Win...)"
2025-09_ASTRA_26_23,2025-09_ASTRA,26_23,C,2025-09-17T03:04:00,29.656799,43.429901,-1120,89,8.9834,20.4862,15.782,0.2087,2.059,0.0752,0.2555,0.1065,89.735,22.8772,,,,,,,,,,,,
2025-09_ASTRA_26_23,2025-09_ASTRA,26_23,C,2025-09-17T03:04:00,29.656799,43.429901,-1120,90,8.9798,20.5044,15.7966,0.1942,1.916,0.0765,0.2331,0.1065,90.743,22.894,,,,,,,,,,,,
2025-09_ASTRA_26_23,2025-09_ASTRA,26_23,C,2025-09-17T03:04:00,29.656799,43.429901,-1120,91,8.9736,20.5368,15.8227,0.1915,1.89,0.0725,0.1762,0.1065,91.752,22.9236,,,,,,,,,,,,
2025-09_ASTRA_26_23,2025-09_ASTRA,26_23,C,2025-09-17T03:04:00,29.656799,43.429901,-1120,92,8.9685,20.57,15.8493,0.184,1.815,0.0809,0.1301,0.1065,92.76,22.9549,,,,,,,,,,,,
2025-09_ASTRA_26_23,2025-09_ASTRA,26_23,C,2025-09-17T03:04:00,29.656799,43.429901,-1120,93,8.9661,20.5916,15.8664,0.1782,1.759,0.0771,0.1063,0.1065,93.769,22.9758,,,,,,,,,,,,
2025-09_ASTRA_26_23,2025-09_ASTRA,26_23,C,2025-09-17T03:04:00,29.656799,43.429901,-1120,94,8.9643,20.6018,15.8746,0.165,1.628,0.0662,0.1034,0.1065,94.777,22.9854,,,,,,,,,,,,
2025-09_ASTRA_26_23,2025-09_ASTRA,26_23,C,2025-09-17T03:04:00,29.656799,43.429901,-1120,95,8.9609,20.623,15.8915,0.1413,1.395,0.0661,0.1043,0.1063,95.786,23.0053,,,,,,,,,,,,
2025-09_ASTRA_26_23,2025-09_ASTRA,26_23,C,2025-09-17T03:04:00,29.656799,43.429901,-1120,96,8.956,20.6584,15.9197,0.115,1.135,0.0563,0.1072,0.1064,96.794,23.0388,,,,,,,,,,,,
2025-09_ASTRA_26_23,2025-09_ASTRA,26_23,C,2025-09-17T03:04:00,29.656799,43.429901,-1120,97,8.95,20.6888,15.9442,0.0962,0.949,0.0584,0.1093,0.1064,97.803,23.0665,,,,,,,,,,,,
2025-09_ASTRA_26_23,2025-09_ASTRA,26_23,C,2025-09-17T03:04:00,29.656799,43.429901,-1120,98,8.9497,20.6969,15.9505,0.0875,0.864,0.04,0.1064,0.1064,98.811,23.0748,,,,,,,,,,,,
2025-09_ASTRA_26_23,2025-09_ASTRA,26_23,C,2025-09-17T03:04:00,29.656799,43.429901,-1120,99,8.9501,20.7095,15.9603,0.0832,0.822,0.0443,0.103,0.1064,99.82,23.0882,,,,,,,,,,,,
2025-09_ASTRA_26_23,2025-09_ASTRA,26_23,C,2025-09-17T03:04:00,29.656799,43.429901,-1120,100,8.9484,20.7201,15.9688,0.0817,0.807,0.0539,0.1053,0.1065,100.828,23.0983,,,,,,,,,,,,
2025-09_ASTRA_26_23,2025-09_ASTRA,26_23,C,2025-09-17T03:04:00,29.656799,43.429901,-1120,101,8.9488,20.729,15.9756,0.0761,0.751,0.0676,0.106,0.1065,101.838,23.1079,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,1,24.1482,18.8649,11.4345,7.4198,98.452,0.0955,0.1314,898.66,1.008,29.918,8.424,22.8,181.0,20.0,0.02,0.2484,0.06,0.05,0.3719,6.3157,0.136,7.35
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,2,24.1304,18.8651,11.4396,7.4525,98.855,0.0954,0.1284,783.11,2.016,29.9078,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,3,24.0945,18.8637,11.4484,7.423,98.4,0.1071,0.126,649.42,3.024,29.8844,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,4,24.084,18.8632,11.4509,7.4414,98.624,0.116,0.1313,420.64,4.032,29.8777,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,5,24.079,18.8633,11.4524,7.4434,98.642,0.1229,0.131,368.47,5.041,29.8751,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,6,24.0708,18.8634,11.4547,7.4661,98.929,0.1287,0.1376,317.76,6.049,29.8706,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,7,24.0483,18.863,11.4605,7.4526,98.71,0.1196,0.125,273.2,7.057,29.8566,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,8,24.0403,18.8626,11.4625,7.4775,99.024,0.1418,0.1255,260.09,8.065,29.8515,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,9,24.0339,18.8626,11.4642,7.4596,98.777,0.1544,0.1268,267.32,9.073,29.848,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,10,24.0277,18.8627,11.466,7.4622,98.8,0.1654,0.1299,254.47,10.081,29.8446,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,11,24.0264,18.8631,11.4666,7.4831,99.075,0.1688,0.1297,227.41,11.089,29.8447,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,12,24.0236,18.8634,11.4677,7.4352,98.435,0.1761,0.1228,212.59,12.097,29.8437,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,13,24.022,18.8634,11.4681,7.4355,98.437,0.183,0.1289,200.76,13.105,29.843,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,14,24.0224,18.8641,11.4685,7.4459,98.575,0.1952,0.1313,190.79,14.113,29.8444,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,15,24.0246,18.8652,11.4687,7.4606,98.775,0.2038,0.1303,172.77,15.121,29.8477,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,16,24.0261,18.8664,11.4692,7.4383,98.483,0.2103,0.1297,163.48,16.13,29.8504,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,17,24.0269,18.8676,11.4699,7.4265,98.329,0.2045,0.1272,143.49,17.138,29.853,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,18,24.0246,18.8672,11.4702,7.4424,98.535,0.2009,0.1276,128.84,18.146,29.8514,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,19,24.0241,18.8674,11.4705,7.4409,98.515,0.2059,0.1302,119.33,19.154,29.8517,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,20,24.0249,18.8685,11.4711,7.4308,98.382,0.2114,0.1316,106.61,20.162,29.8539,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,21,24.0262,18.8698,11.4718,7.4331,98.416,0.2124,0.1299,97.242,21.17,29.8568,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,22,24.0204,18.8703,11.4737,7.4382,98.473,0.2176,0.1285,89.044,22.179,29.8544,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,23,24.0009,18.8667,11.4763,7.1178,94.198,0.3081,0.1358,80.333,23.187,29.8377,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,24,21.3999,18.837,12.1128,8.3629,105.066,0.6578,0.1586,74.143,24.195,28.2495,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,25,16.2019,18.7029,13.2172,10.3095,117.563,0.8558,0.1618,66.535,25.203,25.04,8.392,19.6,177.3,,0.02,0.3177,2.286,0.05,0.324,7.9341,0.405,9.5498
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,26,15.0639,18.6521,13.3984,10.5138,117.053,0.7949,0.1524,55.475,26.211,24.3342,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,27,14.4179,18.6551,13.5201,10.1391,111.367,0.7271,0.1682,44.756,27.22,23.9742,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,28,13.4753,18.7162,13.7356,9.9295,106.961,0.6796,0.155,36.634,28.227,23.517,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,29,12.8669,18.7097,13.8332,9.7513,103.684,0.696,0.1647,30.928,29.236,23.1701,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,30,12.0977,18.7678,14.0031,9.7802,102.318,0.8641,0.1809,26.636,30.244,22.8076,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,31,11.7119,18.7988,14.0878,9.7406,101.07,1.1041,0.1986,23.229,31.253,22.628,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,32,11.2396,18.7851,14.1487,9.9265,101.923,1.0358,0.191,20.529,32.26,22.3521,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,33,10.7974,18.7791,14.2091,10.0297,101.978,0.9892,0.1755,18.356,33.268,22.1021,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,34,10.4972,18.7843,14.2558,9.9966,100.969,1.1386,0.1837,16.289,34.277,21.9429,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,35,10.5329,18.8292,14.2857,9.6525,97.598,1.2771,0.1962,14.513,35.285,22.0109,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,36,10.359,18.8576,14.3321,9.5075,95.776,1.3494,0.2069,12.861,36.293,21.9458,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,37,10.0321,18.851,14.3717,9.634,96.335,1.353,0.2059,11.256,37.302,21.7596,8.315,13.9,184.9,,0.0942,0.3211,5.3767,0.05,0.3797,10.1131,0.663,9.2363
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,38,9.7983,18.8422,14.3963,9.6915,96.395,1.2908,0.1993,9.8015,38.31,21.6224,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,39,9.5925,18.8475,14.4275,9.6971,96.005,1.1582,0.1926,8.5364,39.318,21.5157,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,40,9.5107,18.8607,14.4483,9.6435,95.304,1.0321,0.1921,7.453,40.326,21.485,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,41,9.4499,18.873,14.4658,9.5858,94.611,0.9364,0.178,6.5241,41.334,21.465,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,42,9.391,18.8852,14.4828,9.5059,93.704,0.7998,0.1689,5.7285,42.343,21.4458,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,43,9.3462,18.8934,14.4949,9.4333,92.899,0.6983,0.1637,5.0559,43.351,21.4301,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,44,9.2874,18.9064,14.5125,9.3184,91.652,0.6334,0.1558,4.5293,44.359,21.4117,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,45,9.219,18.9224,14.5337,9.2142,90.494,0.5614,0.146,4.067,45.368,21.3913,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,46,9.1307,18.935,14.5545,9.1453,89.643,0.5264,0.1454,3.6493,46.376,21.3562,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,47,9.1095,18.9485,14.5677,9.0641,88.812,0.5164,0.1416,3.3117,47.384,21.3589,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,48,9.0977,18.9651,14.5821,8.9832,88.006,0.5041,0.1378,3.027,48.393,21.3698,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,49,9.0756,18.9744,14.5921,8.9209,87.356,0.4711,0.1398,2.7371,49.401,21.3676,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,50,9.0634,18.9841,14.6013,8.8405,86.55,0.4401,0.142,2.4849,50.409,21.3713,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,51,9.0276,18.9994,14.6175,8.7555,85.656,0.4179,0.1386,2.2427,51.418,21.3677,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,52,8.9264,19.0204,14.6463,8.6181,84.127,0.4098,0.131,2.0117,52.426,21.3341,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,53,8.8629,19.0452,14.6735,8.4424,82.305,0.3894,0.1311,1.8171,53.434,21.325,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,54,8.8355,19.0639,14.6915,8.3404,81.27,0.3296,0.1336,1.6579,54.443,21.3295,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,55,8.8141,19.0913,14.7154,8.1478,79.368,0.3004,0.1355,1.5166,55.451,21.346,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,56,8.7929,19.1269,14.7458,7.9087,77.018,0.2961,0.1511,1.3879,56.459,21.3711,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,57,8.7338,19.1462,14.7679,7.6581,74.487,0.2591,0.1394,1.2633,57.467,21.3585,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,58,8.7352,19.1969,14.8073,7.31,71.125,0.1836,0.1377,1.1526,58.476,21.4113,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,59,8.7236,19.2509,14.8509,6.9542,67.669,0.1203,0.1368,1.0553,59.484,21.4604,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,60,8.7809,19.3048,14.8859,6.6676,64.989,0.1026,0.1428,0.9762,60.493,21.5474,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,61,8.8241,19.363,14.9261,6.3091,61.579,0.0961,0.15,0.9073,61.501,21.6312,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,62,8.8316,19.4185,14.9684,5.7744,56.389,0.0947,0.1497,0.8417,62.509,21.6923,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,63,8.8814,19.5044,15.0293,5.1157,50.04,0.0901,0.1472,0.7769,63.518,21.8082,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,64,8.9671,19.5801,15.0776,4.4757,43.888,0.0862,0.1343,0.7191,64.526,21.9341,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,65,8.9636,19.6328,15.1192,4.0787,40.007,0.0888,0.1264,0.6591,65.535,21.9865,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,66,9.019,19.6884,15.1556,3.7239,36.586,0.0841,0.127,0.6054,66.543,22.075,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,67,8.9983,19.7434,15.2011,3.361,33.017,0.0826,0.1323,0.5583,67.551,22.1198,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,68,9.0165,19.7945,15.2386,3.046,29.945,0.0767,0.1265,0.5109,68.56,22.1829,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,69,9.0211,19.844,15.2766,2.7392,26.94,0.0681,0.1272,0.4718,69.568,22.2366,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,70,9.0174,19.8938,15.3159,2.4576,24.176,0.0747,0.1328,0.4335,70.576,22.2857,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,71,9.0185,19.9142,15.3317,2.245,22.088,0.0673,0.1354,0.3957,71.585,22.3075,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,72,9.033,19.9652,15.3696,1.9451,19.15,0.0684,0.1326,0.3624,72.593,22.3683,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,73,9.0399,20.0219,15.4129,1.6385,16.14,0.0654,0.1316,0.3265,73.602,22.4306,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,74,9.0404,20.0575,15.4406,1.4142,13.935,0.0667,0.1265,0.2997,74.61,22.4677,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,75,9.0374,20.0803,15.4587,1.2389,12.207,0.0667,0.1267,0.2809,75.618,22.4895,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,76,9.0359,20.1102,15.4822,1.0656,10.502,0.0555,0.1299,0.2579,76.627,22.5196,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,77,9.033,20.1426,15.5078,0.9063,8.933,0.0661,0.1272,0.2325,77.635,22.5514,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,78,9.0291,20.1763,15.5346,0.7657,7.548,0.0609,0.1239,0.2102,78.643,22.5838,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,79,9.0258,20.2049,15.5573,0.6368,6.278,0.0505,0.1204,0.1936,79.652,22.6115,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,80,9.0207,20.2278,15.5758,0.589,5.807,0.0509,0.1215,0.1756,80.661,22.6323,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,81,9.0163,20.2486,15.5926,0.5432,5.356,0.0523,0.1128,0.1601,81.669,22.6513,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,82,9.0122,20.2704,15.6101,0.492,4.851,0.0709,0.1124,0.1478,82.677,22.6716,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,83,9.0095,20.2853,15.622,0.4705,4.639,0.0698,0.1143,0.1379,83.686,22.6855,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,84,9.0065,20.3023,15.6357,0.4352,4.292,0.054,0.1118,0.1254,84.695,22.7014,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,85,9.0017,20.325,15.6541,0.3899,3.845,0.0591,0.1109,0.1132,85.703,22.7222,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,86,8.9956,20.3471,15.6721,0.3417,3.37,0.0596,0.1066,0.1073,86.712,22.7414,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,87,8.9914,20.3753,15.6946,0.2968,2.927,0.0527,0.101,0.1066,87.72,22.7681,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,88,8.99,20.4034,15.7166,0.2718,2.682,0.0494,0.1035,0.1066,88.728,22.7963,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,89,8.9857,20.429,15.7372,0.251,2.476,0.0549,0.101,0.1065,89.737,22.8203,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,90,8.9806,20.4458,15.7509,0.2324,2.293,0.0629,0.0968,0.1066,90.745,22.8347,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,91,8.9782,20.4761,15.7748,0.2189,2.16,0.0615,0.0978,0.1065,91.754,22.8645,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,92,8.9698,20.5096,15.802,0.1901,1.875,0.0726,0.1022,0.1064,92.763,22.894,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,93,8.9613,20.5295,15.8186,0.1631,1.61,0.0701,0.0964,0.1064,93.771,22.9097,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,94,8.9558,20.5506,15.8357,0.15,1.48,0.0653,0.1007,0.1064,94.78,22.9282,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,95,8.9563,20.5751,15.8547,0.1386,1.367,0.0708,0.1038,0.1064,95.788,22.9537,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,96,8.9603,20.593,15.8682,0.1336,1.319,0.0579,0.0965,0.1064,96.797,22.9747,,,,,,,,,,,,
2025-09_ASTRA_27_15,2025-09_ASTRA,27_15,C,2025-09-17T08:25:00,30.630501,43.690601,-900,97,8.9545,20.6182,15.8886,0.1102,1.087,0.0548,0.0953,0.1064,97.805,22.9972,,,,,,,,,,,,
